editorid,reviewerid
5444c713dabfae890d556b83,53f364b5dabfae4b349953a5
54087685dabfae450f41cda7,53f4c7b9dabfaee57a77ceb4
53f43702dabfaeb2ac058591,53f43274dabfaeb2ac02ad1c
53f36234dabfae4b3498b63e,53f3a104dabfae4b34aba0b0
53f473dbdabfaedd74e9ef71,53f463dbdabfaedd74e5f9a5
53f43a66dabfaee43ec55deb,53f44588dabfaeecd69a94e6
548a3132dabfae9b40134feb,53f448e2dabfaee02ad23070
56017a7445cedb3395e5fcd2,5601bdac45cedb3395eac86b
548cb142dabfaed7b5fa45ec,53f4684fdabfaee2a1db6c1d
53f393b8dabfae4b34a64d4b,540fe203dabfae450f4b0e5a
543505b3dabfaebba58907a7,53f45817dabfaeee22a3a5b3
53f4350edabfaeee2299f0ee,53f376fcdabfae4b349d48f7
560190ec45cedb3395e7bf7e,53f450e7dabfaefedbb3c5c9
53f47ec0dabfae9126cc456a,53f78d6adabfae92b40c6470
563386d045cedb339aa3a643,560d468945ce1e5960bd8df2
53f430d9dabfaedf4354277b,53f44d06dabfaec22bae268c
53f43567dabfaec09f1748eb,53f47436dabfaee02adcb4fa
53f452b5dabfaee0d9be5497,53f479a5dabfaeecd6a4d934
53f43ec0dabfaeb22f4aafd1,543344dcdabfaeb4c6ab3384
53f4306fdabfaec09f13af74,5601916045cedb3395e7cb58
53f429dbdabfaeb2acfb9020,53f42c34dabfaedce54b357b
53f4d15cdabfaeedd377ed4a,53f4613cdabfaefedbb74f85
53f43a13dabfaee0d9b86856,53f43248dabfaeb1a7bc9a8e
53f4772fdabfaee43ed3884b,53f42e2bdabfaee2a1c86b91
53f42ceadabfaedd74d300f5,53f42d5edabfaeb2acfea1cf
5601c1d945cedb3395eb4ad7,53f47637dabfaee4dc88d4e5
53f45ea5dabfaedd74e4bcd6,53f4374fdabfaedce55375e1
53f4309adabfaedf4353f5a9,53f437e8dabfaeb1a7c02001
53f475eddabfaefedbbac3ac,562c712945cedb3398c248f8
53f46fe9dabfaeee22a77262,53f438efdabfaee1c0ab5bfa
53f37fe0dabfae4b349f396a,53f42c63dabfaee02ac52215
5448eb95dabfae87b7e94fd2,53f443eddabfaec09f1bff12
53f46995dabfaee4dc85adcd,54864ba8dabfae9b40133cc2
540599a5dabfae8faa5e78cc,54350420dabfaebba588f2f9
53f4552edabfaeecd69e6adf,53f4269ddabfaeb22f3c6869
53f4d229dabfaef0f7f80d8b,53f4368fdabfaeee229ac80d
5408fbc2dabfae450f455724,53f42c55dabfaeb1a7b7afc5
540550c0dabfae8faa5c105d,53f43e62dabfaedf435b7d13
53f3a784dabfae4b34ae25c5,53f43486dabfaeecd694dcc6
54898afddabfaed7b5fa3ce3,53f42e7cdabfaec22ba260b7
53f43a54dabfaee2a1d0ba4d,53f483c2dabfaec09f2a5a9c
5405865adabfae92b41dfcaa,53f4343adabfaeecd694a7be
53f47b69dabfaee4dc89e3d7,53f4568edabfaec09f2071c0
53f44c71dabfaefedbb2b98a,53f42721dabfaec09f0d7291
5433400adabfaeb54217fbb4,53f4320adabfaee0d9b38181
54485544dabfae87b7e0d7cd,53f4443ddabfaec09f1c1158
53f48ddbdabfaea7cd1d49b6,53f42dc8dabfaeb1a7b904f5
53f4479adabfaedd74df334f,53f42dd4dabfaee4dc71f7c0
53f3250bdabfae9a8446c42b,53f35febdabfae4b349817d5
53f43035dabfaedd74d5a66b,53f43b04dabfaeee229d7b41
53f4ce70dabfaeed1cf81a5b,53f7a14fdabfae9060ad490a
54844f60dabfaed7b5fa1918,53f48d1cdabfaea7cd1d1615
542a779cdabfae61d4982417,53f36b4bdabfae4b349acf57
53f7c0a8dabfae90ec11a895,53f436abdabfaee2a1ce8c89
53f44bfadabfaedd74e050b3,53f37fc6dabfae4b349f3387
5601e5f245cedb3395ed7a64,5484ef0ddabfaed7b5fa1d2e
53f36bb3dabfae4b349ae584,53f432aadabfaec22ba5b799
53f44baadabfaee02ad2e630,53f4591fdabfaeb22f50b933
5601de9745cedb3395ed1dda,53f42b68dabfaedd74d17f79
53f44fd0dabfaee4dc7f727e,53f44b21dabfaee1c0b0036f
54485544dabfae87b7e0d7cd,53f7c1e9dabfae90ec11b1a0
53f48699dabfaee43ed5d1c3,53f43063dabfaeb22f42dffe
53f45ff6dabfaee43ecddf25,53f4300bdabfaee1c0a557ab
53f43180dabfaee02ac95017,53f5602cdabfae5867f80464
53f45b4fdabfaee2a1d86560,53f43472dabfaee43ec1d1ac
53f475eadabfaee4dc88c14a,5486b630dabfaed7b5fa2b33
53f45673dabfaedf4360bd73,5410e618dabfae44f08f00c8
53f448ebdabfaee1c0af7334,53f36b4bdabfae4b349acf57
53f44893dabfaee1c0af589e,53f4624edabfaec09f22f598
53f4385bdabfaec09f18f6ee,53f42d79dabfaee02ac621e7
53f44953dabfaefedbb1fcb2,53f64456dabfaed4b60f3f74
53f45684dabfaee1c0b2e073,5601ff6f45cedb3395eec631
53f46520dabfaedd74e64cf6,562df9a845cedb3398fc7685
53f45991dabfaee2a1d80245,53f43904dabfaee02ace3ba3
53f436d0dabfaee43ec33aab,53f32310dabfae9a8446165f
53f43b46dabfaeee229da853,5601fb3845cedb3395ee9876
56017c7945cedb3395e62879,53f45866dabfaefedbb57c88
53f4331edabfaedd74d7eb20,53f43896dabfaec22ba95cc6
53f79f44dabfae9060ad39a4,5615ba6045ce1e596381e7fb
53f42fb3dabfaedd74d53d1c,53f4635fdabfaee02ad8831b
53f42c45dabfaec09f103e83,53f3b20fdabfae4b34b2207a
53f44d5edabfaeee22a12809,540565c6dabfae91d3fde518
53f4648adabfaee02ad8ce51,54089b42dabfae92b424cddb
542a46eedabfae61d4962805,54483820dabfae87b7deadee
54314979dabfae8f29141123,53f476bfdabfaee0d9c6ed03
53f458ebdabfaeb22f50ac8c,540ff68ddabfae450f4bc311
53f36a8adabfae4b349aa354,53f43628dabfaee4dc7813d9
53f4305fdabfaeb1a7bb126b,53f38f68dabfae4b34a4bb86
53f43b2bdabfaee1c0acc281,548cd7acdabfae8a11fb4ce4
53f4cf01dabfaeed23f824a2,53f431c1dabfaeb2ac0212d9
53f43aacdabfaeb22f49a26b,53f4364adabfaec22ba80f97
53f462c8dabfaee02ad85d5b,53f42e36dabfaee02ac6bc24
5486f752dabfae8a11fb350a,53f43313dabfaee43ec0d4d7
54328e9fdabfaeb4c6a8d23a,5604a9a845cedb339644dbc8
53f3a174dabfae4b34abca75,53f4349ddabfaeecd694ed40
562d5b3f45cedb3398dd4161,53f43919dabfaec09f197477
53f3876ddabfae4b34a1b649,53f43692dabfaec22ba82c38
53f7ac2adabfae9467daa282,53f43596dabfaeecd69586a1
53f47eb2dabfae9126cc3fb9,53f43354dabfaeee2298b466
53f48af2dabfaea6f377b497,53f42dc9dabfaeb1a7b905ad
5448db4cdabfae87b7e87d8f,5433b77edabfaebba582071f
53f47723dabfaee1c0ba84c9,53f4388ddabfaee43ec44287
53f4458cdabfaeecd69a95c1,53f38890dabfae4b34a22486
56313c6f45cedb3399d251f6,53f8097cdabfae9467dc99c2
53f44de5dabfaee02ad3738a,53f64ddbdabfae0633f160f5
53f42c50dabfaedce54b5092,53f434c7dabfaee0d9b568dc
53f438d5dabfaeecd69760b3,53f46c9ddabfaee2a1dc7944
53f455cbdabfaee2a1d71d08,53fa0aaadabfae9060b66d0e
53f44646dabfaeecd69ac1a2,53f47c81dabfaee43ed49e90
5405979bdabfae91d3ff5d68,5601915e45cedb3395e7cb0e
53f44df9dabfaeee22a14c2c,5601e7e045cedb3395edaf95
53f44872dabfaee0d9bbb990,53f36762dabfae4b3499edb3
54091f73dabfae8faa66d99e,53f4595edabfaedf4361700d
53f45661dabfaeecd69eb1a8,53f435a7dabfaee43ec29b6f
53f431a5dabfaedd74d6d0d3,560c389b45cedb33974da380
53f4553cdabfaee4dc80d6cb,53f48caadabfaea88b77b3ba
53f43153dabfaeb22f43a40a,5405a137dabfae450f3be9d5
53f42cfbdabfaeb22f4026db,53f31eb2dabfae9a84449141
53f4c7e4dabfaee57977d402,53f4451fdabfaee02ad13cbb
53f43760dabfaeecd696796a,53f45177dabfaee02ad45f0b
548988a5dabfaed7b5fa3cb8,53f43b3bdabfaee43ec5f1ba
53f430c2dabfaeb22f432f81,543abe9ddabfae06ef659ad3
53f434fedabfaeee2299e4d3,54094648dabfae450f471fd5
53f42c3adabfaee0d9aeb64d,5408d43fdabfae450f44576f
53f43052dabfaedd74d5be13,53f433b7dabfaeee2298ff60
548a48d0dabfaed7b5fa40b9,53f45a27dabfaee4dc82095f
543549cddabfaebba58bf1b4,53f42f23dabfaee1c0a4a307
53f43fecdabfaee2a1d22404,560188ad45cedb3395e6c89d
53f447cfdabfaedd74df4269,53f48072dabfae963d25a354
53f4373ddabfaeee229b282e,53f45bcbdabfaee2a1d87f95
548c9692dabfae8a11fb4bd3,53f43646dabfaedd74da0185
53f44c82dabfaedd74e071fd,53f433fddabfaeb2ac03b705
53f44bc3dabfaee02ad2ec53,53f4c63bdabfaee57777b57b
53f35e6adabfae4b3497b804,53f4369adabfaee4dc784a24
53f43ed1dabfaee4dc7bca5c,5601920845cedb3395e7e1a4
53f43267dabfaeb2ac02a08a,53f4d421dabfaef205f81ebd
53f7bb82dabfae9467dafd3a,542a16d6dabfaec7081dcef1
53f474afdabfaefedbba7068,53f44db2dabfaee0d9bd1281
543118a4dabfae8f2912bb74,53f4644adabfaedf4363dae2
53f3a9a9dabfae4b34aeedef,53f42f2adabfaedce54dc3e9
5601f0a045cedb3395ee205e,53f428f6dabfaeb22f3d25bf
53f3829fdabfae4b349fee65,53f438f9dabfaefedbae1801
53f436f6dabfaee0d9b69f45,53f4393cdabfaee0d9b7fe38
53f42c49dabfaee0d9aec464,53f4792bdabfaefedbbb7670
53f4a77cdabfaeb22f574463,53f4507fdabfaee1c0b158a0
53f43a5adabfaedce5554641,53f43ac3dabfaee1c0ac78f9
53f43857dabfaeee229bd298,5448ad25dabfae87b7e60925
54104cbcdabfae92b426fb7c,53f37f07dabfae4b349f0546
53f4385adabfaec09f18f6b3,54341d37dabfaeb4c6ae5219
53f4679ddabfaee02ad99a9a,54087c67dabfae450f41fada
53f4313ddabfaeb1a7bbc37f,53f433b2dabfaeb22f456c56
53f44776dabfaeee229fba7f,53f459f2dabfaee02ad6630b
53f7dc7ddabfae7f97a306fc,53f4cebedabfaeed21f821d6
53f42f85dabfaee43ebe054a,53f431bbdabfaee2a1cb40f0
53f44486dabfaee43ec767c9,54086f73dabfae92b4242d97
53f4c73fdabfaee57777c7f0,53f4386adabfaeb1a7c06c28
53f4d051dabfaeedd877dff0,53f468fbdabfaee43ed00f72
53f44188dabfaec09f1bae1e,53f4340adabfaee4dc76bf88
53f42eeadabfaee1c0a473e4,53f44e72dabfaeecd69cc9cc
53f42da7dabfaec09f1185cf,53f45f7bdabfaee43ecdc6ef
5602092345cedb3395efa3df,5601b4af45cedb3395e9a8b7
53f4d2abdabfaef0f3f81982,53f44a55dabfaeb22f4d029c
53f4363cdabfaee1c0a9cbd4,53f428a2dabfaec09f0de330
53f42d9edabfaec22ba1b023,5602087c45cedb3395ef8df5
53f468dddabfaee2a1db90ef,53f78eaedabfae8faa4988dc
53f42d46dabfaeb2acfe8b55,53f462f6dabfaefedbb7b6d7
53f45765dabfaee43ecc07cf,53f43b5adabfaedce555fe12
5447ee56dabfae87b7db0e0f,53f4753edabfaeecd6a45c93
53f45af4dabfaee4dc823605,53f460dddabfaefedbb739f2
53f43d33dabfaedce556538d,53f433dbdabfaedd74d87325
53f461f6dabfaee4dc83be49,53f37dccdabfae4b349ebedd
53f4677fdabfaeee22a57b0b,53f47733dabfaec09f281ec5
53f45175dabfaeb22f4ed76b,53f46039dabfaeb22f5244e8
53f42e66dabfaee0d9b0a1c4,544858e7dabfae87b7e0f7e4
53f43c86dabfaee1c0ad3090,53f3959cdabfae4b34a70269
53f45905dabfaee0d9bfe34b,53f4d499dabfaeedd67828a3
5632055c45cedb3399f968f8,5601c10d45cedb3395eb2222
53f43ac1dabfaee02acf4c19,53f4498cdabfaee2a1d4162e
5601e97945cedb3395edcbb7,53f43173dabfaeb1a7bbec2c
53f43223dabfaec22ba54d57,53f36560dabfae4b34997bc7
53f4624edabfaefedbb78e6a,53f42bbadabfaec09f0fb1f5
53f380b0dabfae4b349f6bc3,53f46d66dabfaec09f25b383
54059601dabfae91d3ff4ee2,53f48440dabfaee4dc8b07b2
53f467c5dabfaee4dc8539d6,54058b3bdabfae92b41e187c
5408b070dabfae44f087d382,53f473e0dabfaee43ed2b65a
542a5040dabfae61d49691d3,53f46612dabfaeee22a524a0
53f45002dabfaee43eca3a5f,54092a9bdabfae92b425f261
53f42c05dabfaee02ac4c491,53f46c9ddabfaedf4365dfc7
53f45df6dabfaee0d9c0f3cd,548d71aadabfaed7b5fa4831
53f3674fdabfae4b3499e9fe,53f4ca96dabfaeea66f80e26
53f48d54dabfaeb22f571956,540553c4dabfae92b41c48ab
54092083dabfae450f4639eb,562539c045cedb3398597ecd
53f44f0adabfaefedbb34fe1,53f487f6dabfaee4dc8b1d83
53f45694dabfaee1c0b2e42c,53f46ecadabfaeee22a72e24
53f44879dabfaefedbb1c7c8,53f43283dabfaec09f155764
53f323f9dabfae9a84466688,53f46a91dabfaedd74e7a880
53f43a77dabfaec22baa8174,53f31911dabfae9a844296c9
53f446f1dabfaeee229f9900,53f4647bdabfaeecd6a05b59
542a7a57dabfae646d567868,53f42f4adabfaeb1a7ba386f
53f47081dabfaeecd6a337ad,53f43683dabfaedf4358078f
53f45666dabfaee2a1d74005,53f36232dabfae4b3498b5b5
53f39a21dabfae4b34a8d3a6,540572d3dabfae8faa5d26c5
53f43624dabfaedce552d31d,53f4d5dbdabfaeedd4784029
53f43a27dabfaec22baa3d7b,53f4cf48dabfaeeee3f80695
53f44541dabfaee0d9bae80a,53f43b73dabfaee0d9b96788
53f452e4dabfaee43ecaf51f,53f42b58dabfaec22b9f71d1
53f475fcdabfaee02add28b6,53f45f1fdabfaee1c0b4d3e7
53f43866dabfaedd74db33b4,53f43c1ddabfaedd74dd41fb
53f35fd5dabfae4b349812fe,54083300dabfae92b422e802
53f4373ddabfaeee229b282e,53f42f75dabfaedf43530fe1
53f45aebdabfaee02ad69b89,53f43b6bdabfaefedbaf9d36
53f3ac1adabfae4b34afdcc8,54083ef2dabfae92b4234cb8
53f437cddabfaeb22f47e53d,53f43adfdabfaeecd698a24b
53f39ccfdabfae4b34a9f3d4,5408b41ddabfae44f087e565
53f42ed1dabfaee0d9b0f6ca,54897ba9dabfaed7b5fa3c8a
53f438efdabfaec22ba99907,53f49f8adabfaedce562c59c
548d002edabfaed7b5fa47b1,542a16d6dabfaec7081dcef1
53f42c1edabfaee02ac4dcc8,53f42eb6dabfaee0d9b0e2bb
53f440afdabfaefedbb04fe5,53f44a1bdabfaee4dc7e03c2
53f45636dabfaee1c0b2ccce,548655b7dabfaed7b5fa2913
5484a01fdabfae8a11fb2156,53f4ccb1dabfaee5797831f7
5440430ddabfae805a6acc16,53f3875fdabfae4b34a1b148
53f453f1dabfaedd74e2454f,540552dddabfae450f3a581c
5405bf74dabfae8faa5fbce7,53f3a08edabfae4b34ab76b9
53f430eddabfaee1c0a6154e,5601e30645cedb3395ed47b4
53f42ff3dabfaee0d9b1d290,5601aaa345cedb3395e8b469
53f43639dabfaee2a1ce57b0,53f42b5ddabfaedce54a51c1
53f47c5fdabfaee43ed49516,53f42c1fdabfaec09f101762
53f5b293dabfae3980f8045b,544099c3dabfae805a6da8e7
53f452fbdabfaedf435fe590,53f4752ddabfaedd74ea4054
53f4627bdabfaee43ece70c3,54053a64dabfae91d3fc9233
56017a7445cedb3395e5fcd2,53f44c73dabfaee2a1d4d14d
560176bc45cedb3395e5b775,5409236adabfae450f4648fd
53f43caedabfaee1c0ad3624,54328ae3dabfaeb4c6a8b5c7
53f4453cdabfaeee229f310f,54055436dabfae92b41c4d45
53f32345dabfae9a8446299e,53f4388edabfaedd74db4a91
53f43030dabfaeb2ac00d2ac,53f45b15dabfaeb22f512a5e
53f433e2dabfaee1c0a84d8a,53f43e7fdabfaee2a1d1f8e8
53f42c28dabfaedce54b29bc,560d468945ce1e5960bd8df2
53f430eddabfaee4dc7465a1,53f7b799dabfae90ec116f32
53f451fedabfaec09f1f5fcc,53f434abdabfaec09f16d451
53f47956dabfaee43ed3f32d,53f45398dabfaee02ad4e287
53f4bc70dabfaedce5653c05,53f4d43bdabfaeedd9782031
53f466fbdabfaee2a1db1158,53f43ac7dabfaee4dc7ac93e
53f43322dabfaee43ec0de91,543506f9dabfaebba589145c
53f42e28dabfaee0d9b06f3d,53f4820adabfaee2a1e02c0b
53f45aafdabfaefedbb5fbd8,54487b3ddabfae87b7e2ed4f
562d3d7545cedb3398d9a884,5604795945cedb33963dce7f
53f453e9dabfaee1c0b23b04,53f44086dabfaee02ad080b5
53f46e3adabfaeee22a70e8a,53f43685dabfaec22ba823ac
53f358d0dabfae4b34966e17,53f43b3adabfaee02acf9ec1
54089a0edabfae450f42d0bd,53f498a3dabfaedce56236e0
53f4302cdabfaeb2ac00cf54,542dd6d5dabfae11fc4a6f92
5601798145cedb3395e5eadb,53f4376fdabfaeb2ac05c581
54334513dabfaeb542182356,53f437c4dabfaee02acd6c25
53f444e8dabfaee43ec77fae,53f437b1dabfaedf4358b7ab
5601760045cedb3395e5a798,53f47298dabfaee4dc87e89d
53f46aabdabfaee43ed07af8,53f42e00dabfaee02ac68fab
54325c19dabfaeb4ea4ecb5e,53f46b10dabfaeecd6a1f332
53f4307cdabfaee2a1ca3e93,5601e7d345cedb3395edadee
53f43827dabfaefedbad8fd6,5440e6bfdabfae7d84bc6964
53f4733fdabfaee02adc7611,53f43b83dabfaefedbafaac7
53f45360dabfaec09f1fb470,53f42d6adabfaec22ba184bf
53f45677dabfaee43ecbd1b8,53f43532dabfaeb22f46748d
54091dd0dabfae92b425b075,53f458afdabfaee1c0b3665f
53f4375bdabfaec09f185ae0,53f449d2dabfaeb22f4ce0aa
53f43118dabfaec09f14379c,54483717dabfae87b7de9b5c
53f43455dabfaedce551b317,53f4386fdabfaedd74db38e6
53f452ebdabfaeee22a273c8,53f433a9dabfaee02acae97a
540586d0dabfae92b41e0220,53f4629adabfaee43ece7892
53f7f062dabfae92b40f5df4,53f4d551dabfaef34ff816d7
53f42cf9dabfaeb22f402569,53f42d13dabfaeb1a7b868e8
53f38bd6dabfae4b34a3560e,5486b6d9dabfaed7b5fa2b58
53f44960dabfaee2a1d40c3c,53f47481dabfaee43ed2df5e
53f42ae8dabfaec09f0eb2ef,53f4b3b9dabfaedce5647c39
54893179dabfae9b4013482a,53f42c1bdabfaec22ba042ed
53f45db1dabfaee4dc82cd1f,53f44605dabfaee4dc7cfa03
53f472eddabfaee4dc87fd0d,54090528dabfae450f4593f6
53f79a54dabfae90ec10abff,53f4748fdabfaeecd6a433ec
53f42c78dabfaeb22f3fa86f,53f4cd6adabfaeed1af809c2
53f44c8adabfaedf435e53d4,53f353dcdabfae4b34954224
53f42c5adabfaee0d9aed64c,53f4780cdabfaee43ed3b406
54409063dabfae7d84b828d0,53f459b4dabfaee1c0b3a46c
5601ceae45cedb3395ec2867,53f449b3dabfaee43ec8ada8
53f42f52dabfaee2a1c94e8e,53f43010dabfaee0d9b1e9fd
53f431ebdabfaedd74d708c3,54100acfdabfae450f4c7ed8
53f45bc1dabfaeb22f514f44,53f4629bdabfaedf43636f13
5601dc5c45cedb3395ecfeff,53f430bddabfaeb22f432b4a
53f433e4dabfaee1c0a84f09,53f43a6cdabfaee0d9b8aa0c
53f3277ddabfae9a84479bd5,54299933dabfaec708198931
53f466c3dabfaee02ad95f9a,53f4cc5adabfaeebdbf80e08
53f4537ddabfaee2a1d68b7c,53f36c77dabfae4b349b118b
53f43624dabfaeb22f46fb71,53f43044dabfaedf4353aec0
53f428b4dabfaeb2acfb3bed,53f46da8dabfaee02adb1b9b
53f3b26edabfae4b34b240bb,53f43ad5dabfaec09f1a7c67
53f7c310dabfae938c6d8bf7,53f4330bdabfaeb22f44f16c
53f445bddabfaee0d9bb07bd,53f3839ddabfae4b34a04de3
53f445ccdabfaee4dc7ceadb,53f43289dabfaeb2ac02bbec
53f42f30dabfaee43ebdc69c,53f46e37dabfaee02adb3c76
543126badabfae8f29131c71,53f42bfddabfaeb22f3f2f2e
5406b081dabfae44f084f60b,53f43790dabfaee0d9b6f6e0
53f3abfddabfae4b34afcef9,56302cdf45cedb3399965f41
53f4736adabfaeee22a8400f,53f395b7dabfae4b34a70c36
53f3b086dabfae4b34b196ef,53f36046dabfae4b34982e1d
5601e60c45cedb3395ed7cad,53f8016edabfae92b40fee4b
53f42dc4dabfaec09f119cf9,53f435f1dabfaee1c0a998e9
5405e798dabfae450f3dfadd,5484a974dabfaed7b5fa1ae5
53f436fddabfaee2a1ceba91,53f43987dabfaec22ba9eb6c
53f42ee4dabfaee43ebd809a,53f464abdabfaefedbb821dd
53f43783dabfaedf43589a82,53f4383fdabfaeb2ac0642b1
53f447fadabfaeb22f4c64cc,5601ceae45cedb3395ec2873
54342b11dabfaebba584a45e,53f42f06dabfaec09f12986c
53f43aa3dabfaefedbaf1451,53f42ddbdabfaee43ebcaf6c
53f46b3fdabfaec09f252b4e,53f434d4dabfaec22ba72fa7
53f443ccdabfaedf435c2802,53f43771dabfaeee229b46de
53f42ec4dabfaeb1a7b9d344,53f42eebdabfaee2a1c90122
56017b2745cedb3395e6099e,53f46e86dabfaee02adb4fd6
53f449dedabfaeee22a053e4,548455c1dabfaed7b5fa19ae
54401b95dabfae7f0c7f6cac,53f392a2dabfae4b34a5e6a5
53f46c29dabfaee2a1dc5e98,53f42d1cdabfaedce54c1299
53f46d2fdabfaee4dc869283,53f431c5dabfaedf4354e210
53f4570adabfaec09f208df0,53f457d7dabfaee2a1d79af3
53f7b594dabfae90ec116026,53f43575dabfaeecd6957595
53f49597dabfaeb4c077b70d,53f43407dabfaee2a1ccf55b
53f42c89dabfaedd74d2a2c0,548ce0d7dabfae8a11fb4d7d
53f42cc1dabfaee02ac57c3d,5434f9d5dabfaebba5888773
53f4c7b8dabfaee57a77cea4,53f46d33dabfaedf436603a0
53f445a3dabfaec22bac53a1,53f3523fdabfae4b3494d323
53f39acadabfae4b34a919a0,53f444abdabfaec22bac1a34
53f45242dabfaee02ad49055,53f4d05ddabfaeeee0f81a2c
5601b89a45cedb3395ea2ce3,5406e170dabfae8faa628bd1
53f43a40dabfaeee229cf199,53f42bf2dabfaec22ba01953
53f31d8edabfae9a84442e5b,5440c689dabfae805a6f52d9
53f432e5dabfaec09f159485,53f32007dabfae9a8445076f
53f48d29dabfaea7cd1d1775,53f43ec8dabfaee1c0ad81c0
53f4315ddabfaee4dc74c04b,5601eb9945cedb3395ede9c7
53f46c39dabfaeb22f555791,53f452d6dabfaee4dc803bea
53f43a1bdabfaeb22f493979,53f47433dabfaedd74ea04ba
53f42ec7dabfaedce54d78cf,53f457e4dabfaee02ad5ea9c
53f431fedabfaee1c0a6f56f,53f42d7adabfaee0d9afe013
53f445a6dabfaec09f1c665c,53f46433dabfaeb22f53415b
53f37f86dabfae4b349f23fd,5601c38f45cedb3395eb95ad
53f478f2dabfaefedbbb6b4a,5434f2acdabfaebba5883f5d
53f46490dabfaedf4363ec19,53f466b6dabfaee43ecf7cb2
53f388fddabfae4b34a24e38,53f42f32dabfaee43ebdc870
53f4ca1adabfaeea63f80464,53f4327bdabfaee1c0a75b92
53f4d05ddabfaeedd177da26,54484183dabfae87b7df67b1
5601fd8345cedb3395eeacf4,53f35ba7dabfae4b349715cd
53f43632dabfaee0d9b63c6e,54059e8adabfae91d3ff9323
53f42d60dabfaee02ac60d74,53f46d1bdabfaeee22a6cd1c
53f437dadabfaedce553c902,53f438fddabfaedce5547e4c
53f431cbdabfaedd74d6edff,53f43b6ddabfaee43ec61ab2
53f4c8bcdabfaee57977e38e,53f4b7f4dabfaeb22f576fc1
53f45b27dabfaee2a1d85c48,53f4d242dabfaeedd677ff7b
53f4327cdabfaeb1a7bcc8f7,53f42c83dabfaeb22f3fb3a6
54406360dabfae805a6b7a34,53f80f0adabfae9060b0c009
5601a0ef45cedb3395e824b8,53f46fbedabfaeecd6a30b86
53f4d48edabfaef34cf809e1,53f7c213dabfae8faa4b116e
53f43570dabfaee0d9b5d0e9,53f468bedabfaeee22a5c5d3
53f436f7dabfaee43ec351c1,53f46144dabfaee4dc83946c
5432801ddabfaeb5421584ba,54858630dabfaed7b5fa2358
53f435b1dabfaeb22f46bd63,53f42c32dabfaec09f102d7c
53f43364dabfaec09f15ed2f,548c9ec6dabfaed7b5fa4522
53f43450dabfaeb1a7be0396,53f4c934dabfaee57f77f222
53f45096dabfaee1c0b15f63,54058ee4dabfae92b41e34ec
53f44ba0dabfaee43ec92bb6,53f3a1e1dabfae4b34abf2ae
53f433eadabfaee02acb1815,53f43592dabfaec22ba7a44f
53f4341fdabfaedce5519029,53f4331fdabfaec22ba60037
53f453f8dabfaec09f1fd7a0,53f437e0dabfaee1c0aaaee1
54341d31dabfaebba5842d92,5606cb7c45cedb339694ffed
53f4413cdabfaee43ec6e4e8,54327d0bdabfaeb5421579f1
53f43f6adabfaeee229e5bb3,53f43683dabfaeecd6960060
53f452badabfaedd74e1f72a,53f445d6dabfaedf435ca28e
5406c56edabfae44f085997e,53f435c2dabfaedf4357ab07
53f453d3dabfaeb22f4f6c88,5601cf2745cedb3395ec39fc
53f4487bdabfaedd74df6d51,54482393dabfae87b7ddf9da
54059a9fdabfae92b41e95ef,53f44205dabfaee02ad0abbb
53f42ea7dabfaedf4352726a,56018a5a45cedb3395e6d524
542a96d4dabfae61d4993c11,53f454d2dabfaee02ad52f83
53f4559adabfaee4dc80ed92,53f44a0adabfaee02ad27b7d
53f800ffdabfae92b40fe9d1,53f45232dabfaedd74e1d753
53fa0b2adabfae9060b67187,53f470ecdabfaec22bb4dced
53f441abdabfaec09f1bb296,53f4c88edabfaee57f77e6d9
53f44083dabfaefedbb04b34,53f45fd6dabfaec09f226a6f
54403cfddabfae805a6ab167,54097510dabfae450f488217
53f473d0dabfaefedbba3d0d,53f43042dabfaee1c0a584ed
53f43377dabfaee2a1cc8ab6,53f44721dabfaefedbb17349
53f4346cdabfaeb22f45ed07,5445574cdabfae862da17349
53f42fdfdabfaedd74d55f61,53f3624edabfae4b3498bc64
53f476c4dabfaee02add5b24,53f430ccdabfaee02ac8bea9
540ff460dabfae450f4bab39,53f43aaedabfaec09f1a6339
53f452d1dabfaee02ad4b2fb,53f42f9edabfaeb2ac006308
53f43179dabfaec09f1482c4,53f44747dabfaee2a1d37ac1
53f4a7ebdabfaedce563775a,5601c38945cedb3395eb949d
53f431c8dabfaee2a1cb4b4a,53fd90c1dabfae8faa5a9a4f
5435264fdabfaebba58a8b10,53f42eaddabfaedd74d4779b
53f45993dabfaec09f211e5f,53f46813dabfaedf4364cc9a
53f4459ddabfaee4dc7cde43,53f46a53dabfaee2a1dbec9b
53f44379dabfaefedbb09c06,54298035dabfae8785d9c9e2
5405c194dabfae92b41fd3c7,548a4383dabfaed7b5fa4010
5432f8b4dabfaeb54216f22a,53f64fa1dabfae0633f16fe5
53f462bedabfaec09f2311dc,53f383e9dabfae4b34a0694a
53f434dfdabfaec09f16f59c,53f43375dabfaee02acac30d
5444cb10dabfae890d557f5e,53f44a8edabfaee0d9bc4a42
5433a1afdabfaeb4c6ac4c0f,53f4335ddabfaee0d9b47061
53f3823adabfae4b349fc951,53f439e0dabfaedf4359f736
53f46860dabfaee02ad9cabb,5601b9df45cedb3395ea57bc
53f452a0dabfaeecd69dcfa6,53f463d3dabfaee02ad8a045
53f42f1fdabfaee1c0a4a012,540972dfdabfae8faa692b2b
